model,parameter,Estimate,Est.Error,Q2.5,Q97.5,prior_only_empty_cell,sparse_trophic
meancolcooney,Predominant_simpleSecondary:Trophic.NicheHerbivoreterrestrial,0.06034232659283457,0.3665773895720486,-0.6713646169999999,0.7759305914999988,FALSE,TRUE
meancolcooney,Predominant_simpleCropland:Trophic.NicheInvertivore,0.14240862221905567,0.17457335679430558,-0.205890192,0.48495957174999976,FALSE,FALSE
meancolcooney,Predominant_simplePasture:Trophic.NicheInvertivore,0.0318379119796565,0.1219695763233794,-0.20485531025,0.2709125367499999,FALSE,FALSE
meancolcooney,Predominant_simplePlantationforest:Trophic.NicheInvertivore,-0.04925187147193116,0.12960804014155392,-0.30520075199999996,0.20208819674999998,FALSE,FALSE
meancolcooney,Predominant_simpleSecondary:Trophic.NicheInvertivore,0.038708716871977834,0.09514924289342472,-0.14940318725,0.22660935624999998,FALSE,FALSE
meancolcooney,Predominant_simpleCropland:Trophic.NicheNectarivore,0.2625482460661,0.17805931717181775,-0.09408182527500002,0.6129208719999998,FALSE,FALSE
meancolcooney,Predominant_simplePasture:Trophic.NicheNectarivore,0.19554869645118333,0.13185456488577946,-0.0619407947,0.45542685899999974,FALSE,FALSE
meancolcooney,Predominant_simplePlantationforest:Trophic.NicheNectarivore,0.01122558295927355,0.1347725718520125,-0.258001605,0.27549461475,FALSE,FALSE
meancolcooney,Predominant_simpleSecondary:Trophic.NicheNectarivore,0.07301960543834567,0.10189008306174363,-0.1211862025,0.27241206349999975,FALSE,FALSE
meancolcooney,Predominant_simpleCropland:Trophic.NicheOmnivore,0.10711871901784834,0.17460772019430978,-0.23999850675,0.44852126499999984,FALSE,FALSE
meancolcooney,Predominant_simplePasture:Trophic.NicheOmnivore,-0.009401230559883,0.12211158015648177,-0.24768744875,0.2328809872499998,FALSE,FALSE
meancolcooney,Predominant_simplePlantationforest:Trophic.NicheOmnivore,-0.050804978615024164,0.13002036063689593,-0.30866161825,0.1986110704999995,FALSE,FALSE
meancolcooney,Predominant_simpleSecondary:Trophic.NicheOmnivore,-0.016771881331504368,0.09531486151631573,-0.20284747,0.1693551635,FALSE,FALSE
dichrocooney,Intercept,0.20151372763233333,0.044722845875331776,0.11584006,0.28848135449999984,FALSE,FALSE
dichrocooney,Biome4TemperateForest,0.06909591976615333,0.02151358567383893,0.02549548715,0.10974350299999999,FALSE,FALSE
